date,open,high,low,close,adjusted_close,volume
2024-02-09,1.0778,1.0795,1.0762,1.0785,1.0785,165
2024-02-11,1.078,1.0798,1.078,1.0798,1.0798,20
2024-02-12,1.0798,1.0806,1.0756,1.0772,1.0772,409
2024-02-13,1.0772,1.0803,1.0701,1.0709,1.0709,681
2024-02-14,1.0709,1.0735,1.0695,1.0732,1.0732,145
2024-02-15,1.0732,1.0785,1.0725,1.0773,1.0773,88
2024-02-16,1.0773,1.0788,1.0732,1.0778,1.0778,397
2024-02-18,1.0775,1.0785,1.0773,1.0784,1.0784,44
2024-02-19,1.0784,1.0789,1.0762,1.0776,1.0776,223
2024-02-20,1.0776,1.0839,1.0762,1.081,1.081,146
2024-02-21,1.081,1.0824,1.079,1.082,1.082,204
2024-02-22,1.082,1.0888,1.0803,1.0826,1.0826,180
2024-02-23,1.0826,1.084,1.0812,1.0821,1.0821,145
2024-02-25,1.0831,1.0831,1.0819,1.0819,1.0819,133
2024-02-26,1.0819,1.086,1.0813,1.085,1.085,78
2024-02-27,1.0851,1.0866,1.0833,1.0841,1.0841,181
2024-02-28,1.0841,1.0846,1.0797,1.0838,1.0838,430
2024-02-29,1.0839,1.0856,1.0796,1.0806,1.0806,413
2024-03-01,1.0806,1.0843,1.0798,1.084,1.084,91
2024-03-03,1.0839,1.0844,1.0838,1.0842,1.0842,32
2024-03-04,1.0842,1.0867,1.0838,1.0854,1.0854,55
2024-03-05,1.0854,1.0876,1.0841,1.0856,1.0856,142
2024-03-06,1.0856,1.0915,1.0842,1.09,1.09,142
2024-03-07,1.09,1.0951,1.0868,1.0951,1.0951,310
2024-03-08,1.0951,1.0981,1.0919,1.0939,1.0939,315
2024-03-10,1.0943,1.0944,1.0936,1.0943,1.0943,81
2024-03-11,1.0943,1.0948,1.0915,1.0931,1.0931,277
2024-03-12,1.0931,1.0944,1.0902,1.0927,1.0927,278
2024-03-13,1.0927,1.0964,1.092,1.0953,1.0953,82
2024-03-14,1.0953,1.0955,1.0881,1.0883,1.0883,680
2024-03-15,1.0883,1.09,1.0873,1.0887,1.0887,109
2024-03-17,1.089,1.0891,1.0882,1.0884,1.0884,95
2024-03-18,1.0884,1.0906,1.0866,1.0873,1.0873,182
2024-03-19,1.0873,1.0877,1.0835,1.0862,1.0862,374
2024-03-20,1.0862,1.0938,1.0837,1.0937,1.0937,253
2024-03-21,1.0937,1.0943,1.0856,1.0862,1.0862,766
2024-03-22,1.0862,1.0868,1.0802,1.0808,1.0808,576
2024-03-24,1.0809,1.0811,1.0806,1.0807,1.0807,46
2024-03-25,1.0807,1.0842,1.0802,1.0837,1.0837,67
2024-03-26,1.0837,1.0864,1.0824,1.0833,1.0833,135
2024-03-27,1.0833,1.0839,1.081,1.0813,1.0813,225
2024-03-28,1.0813,1.0827,1.0775,1.0791,1.0791,365
2024-03-29,1.0792,1.0805,1.0768,1.0793,1.0793,234
2024-03-31,1.0789,1.0797,1.0786,1.0793,1.0793,45
2024-04-01,1.0793,1.0799,1.0731,1.0737,1.0737,596
2024-04-02,1.0737,1.0779,1.0725,1.0768,1.0768,139
2024-04-03,1.0768,1.0841,1.0764,1.0838,1.0838,56
2024-04-04,1.0838,1.0877,1.0832,1.0837,1.0837,75
2024-04-05,1.0837,1.0848,1.0792,1.0837,1.0837,435
2024-04-07,1.0838,1.0839,1.0827,1.083,1.083,117
2024-04-08,1.083,1.0864,1.0821,1.0862,1.0862,101
2024-04-09,1.0862,1.0885,1.0848,1.0859,1.0859,152
2024-04-10,1.0859,1.0867,1.0729,1.0741,1.0741,1217
2024-04-11,1.0741,1.0757,1.0699,1.0726,1.0726,410
2024-04-12,1.0726,1.0728,1.0623,1.0641,1.0641,985
2024-04-14,1.0635,1.0652,1.0633,1.0646,1.0646,45
2024-04-15,1.0646,1.0665,1.062,1.0625,1.0625,262
2024-04-16,1.0625,1.0654,1.0601,1.0621,1.0621,238
2024-04-17,1.0621,1.068,1.0606,1.0669,1.0669,159
2024-04-18,1.0669,1.069,1.064,1.0643,1.0643,290
2024-04-19,1.0643,1.0678,1.0611,1.0657,1.0657,319
2024-04-21,1.0655,1.0663,1.0653,1.0658,1.0658,35
2024-04-22,1.0658,1.0671,1.0624,1.0654,1.0654,334
2024-04-23,1.0654,1.0711,1.0639,1.0703,1.0703,163
2024-04-24,1.0703,1.0714,1.0678,1.07,1.07,248
2024-04-25,1.07,1.074,1.0679,1.0727,1.0727,221
2024-04-26,1.0727,1.0753,1.0674,1.0693,1.0693,512
2024-04-28,1.0695,1.0707,1.0693,1.0707,1.0707,40
2024-04-29,1.0707,1.0734,1.069,1.0715,1.0715,177
2024-04-30,1.0715,1.0735,1.0665,1.0666,1.0666,484
2024-05-01,1.0666,1.0733,1.065,1.0717,1.0717,175
2024-05-02,1.0717,1.0731,1.0674,1.073,1.073,417
2024-05-03,1.073,1.0813,1.0724,1.0763,1.0763,71
2024-05-05,1.0763,1.0765,1.0758,1.0759,1.0759,68
2024-05-06,1.0759,1.0791,1.0755,1.0767,1.0767,48
2024-05-07,1.0767,1.0787,1.0748,1.075,1.075,203
2024-05-08,1.075,1.0758,1.0735,1.0747,1.0747,155
2024-05-09,1.0747,1.0786,1.0724,1.0782,1.0782,232
2024-05-10,1.0782,1.079,1.076,1.0771,1.0771,220
2024-05-12,1.0772,1.0775,1.0768,1.077,1.077,60
2024-05-13,1.077,1.0807,1.0766,1.0792,1.0792,58
2024-05-14,1.0792,1.0826,1.0767,1.0814,1.0814,251
2024-05-15,1.0814,1.089,1.0813,1.0888,1.0888,27
2024-05-16,1.0889,1.0895,1.0855,1.0868,1.0868,332
2024-05-17,1.0868,1.0879,1.0836,1.0869,1.0869,316
2024-05-19,1.0869,1.0874,1.0866,1.0873,1.0873,43
2024-05-20,1.0872,1.0885,1.0854,1.0861,1.0861,188
2024-05-21,1.086,1.0875,1.0843,1.0854,1.0854,182
2024-05-22,1.0854,1.0864,1.0818,1.0825,1.0825,356
2024-05-23,1.0825,1.0861,1.0805,1.0812,1.0812,208
2024-05-24,1.0812,1.0858,1.0806,1.0846,1.0846,76
2024-05-26,1.085,1.0851,1.0844,1.0847,1.0847,66
2024-05-27,1.0847,1.0868,1.0841,1.0862,1.0862,73
2024-05-28,1.0862,1.0889,1.0851,1.0851,1.0851,117
2024-05-29,1.0851,1.0859,1.08,1.0801,1.0801,495
2024-05-30,1.0801,1.0845,1.0789,1.0832,1.0832,137
2024-05-31,1.0831,1.0882,1.0811,1.0848,1.0848,206
2024-06-02,1.0851,1.0855,1.0845,1.0853,1.0853,73
2024-06-03,1.0853,1.091,1.0828,1.0907,1.0907,247
2024-06-04,1.0907,1.0916,1.0859,1.0882,1.0882,461
2024-06-05,1.0882,1.0892,1.0855,1.0874,1.0874,270
2024-06-06,1.0874,1.0902,1.0862,1.0892,1.0892,132
2024-06-07,1.0892,1.0905,1.08,1.0802,1.0802,863
2024-06-09,1.0771,1.078,1.0765,1.0779,1.0779,71
2024-06-10,1.0779,1.0782,1.0733,1.0764,1.0764,448
2024-06-11,1.0763,1.0774,1.072,1.074,1.074,427
2024-06-12,1.074,1.0852,1.0735,1.0813,1.0813,70
2024-06-13,1.0813,1.0816,1.0733,1.0738,1.0738,758
2024-06-14,1.0737,1.0745,1.0668,1.07,1.07,669
2024-06-16,1.0705,1.0709,1.0702,1.0703,1.0703,47
2024-06-17,1.0703,1.0741,1.0687,1.074,1.074,170
2024-06-18,1.074,1.0762,1.071,1.0739,1.0739,299
2024-06-19,1.0739,1.0753,1.0725,1.0747,1.0747,148
2024-06-20,1.0747,1.0749,1.0701,1.0706,1.0706,445
2024-06-21,1.0706,1.0721,1.0671,1.0692,1.0692,346
2024-06-23,1.0689,1.0696,1.0687,1.0688,1.0688,34
2024-06-24,1.0688,1.0747,1.0684,1.0732,1.0732,60
2024-06-25,1.0732,1.0744,1.0691,1.0709,1.0709,406
2024-06-26,1.0709,1.0718,1.0666,1.068,1.068,421
2024-06-27,1.068,1.0727,1.0677,1.0708,1.0708,45
2024-06-28,1.0708,1.0725,1.0685,1.0714,1.0714,229
2024-06-30,1.0745,1.0746,1.0733,1.0735,1.0735,132
2024-07-01,1.0735,1.0776,1.072,1.0737,1.0737,162
2024-07-02,1.0737,1.0749,1.071,1.0748,1.0748,267
2024-07-03,1.0748,1.0817,1.0736,1.0791,1.0791,130
2024-07-04,1.0791,1.0814,1.0784,1.0811,1.0811,89
2024-07-05,1.0811,1.0843,1.08,1.084,1.084,122
2024-07-07,1.0804,1.0833,1.0803,1.0826,1.0826,28
2024-07-08,1.0826,1.0845,1.0815,1.0831,1.0831,120
2024-07-09,1.0831,1.0833,1.0806,1.0814,1.0814,252
2024-07-10,1.0814,1.0837,1.0811,1.0833,1.0833,51
2024-07-11,1.0833,1.09,1.0832,1.0874,1.0874,30
2024-07-12,1.0874,1.0911,1.0862,1.0907,1.0907,131
2024-07-14,1.0887,1.0896,1.0883,1.0886,1.0886,48
2024-07-15,1.0886,1.0922,1.0884,1.0898,1.0898,42
2024-07-16,1.0898,1.0906,1.0872,1.0902,1.0902,264
2024-07-17,1.0902,1.0948,1.0895,1.094,1.094,84
2024-07-18,1.094,1.0941,1.0894,1.09,1.09,446
2024-07-19,1.09,1.09,1.0876,1.0886,1.0886,245
2024-07-21,1.0886,1.0903,1.0883,1.0899,1.0899,43
2024-07-22,1.0899,1.09,1.0873,1.0889,1.0889,256
2024-07-23,1.0889,1.0897,1.0844,1.085,1.085,435
2024-07-24,1.085,1.0867,1.0826,1.0838,1.0838,241
2024-07-25,1.0838,1.087,1.0828,1.0851,1.0851,109
2024-07-26,1.0852,1.0868,1.0842,1.0856,1.0856,105
2024-07-28,1.0859,1.0861,1.0853,1.0853,1.0853,78
2024-07-29,1.0853,1.087,1.0803,1.0819,1.0819,480
2024-07-30,1.0819,1.0836,1.0798,1.0816,1.0816,212
2024-07-31,1.0816,1.085,1.0802,1.0824,1.0824,147
2024-08-01,1.0824,1.0835,1.0778,1.0787,1.0787,446
2024-08-02,1.0786,1.0927,1.0782,1.0911,1.0911,61
2024-08-04,1.0922,1.0924,1.0903,1.0911,1.0911,193
2024-08-05,1.0911,1.1009,1.0893,1.0951,1.0951,186
2024-08-06,1.0951,1.0963,1.0904,1.0926,1.0926,448
2024-08-07,1.0926,1.0937,1.0905,1.0928,1.0928,208
2024-08-08,1.0928,1.0945,1.0881,1.0915,1.0915,441
2024-08-09,1.0915,1.0931,1.0909,1.0916,1.0916,73
2024-08-11,1.0918,1.092,1.091,1.0913,1.0913,89
2024-08-12,1.0913,1.094,1.0912,1.0936,1.0936,29
2024-08-13,1.0936,1.1,1.0914,1.0996,1.0996,223
2024-08-14,1.0996,1.1047,1.0987,1.1012,1.1012,107
2024-08-15,1.1012,1.1016,1.095,1.0973,1.0973,585
2024-08-16,1.0973,1.103,1.0972,1.1028,1.1028,26
2024-08-18,1.1028,1.1034,1.1023,1.1025,1.1025,65
2024-08-19,1.1025,1.1088,1.1023,1.1086,1.1086,33
2024-08-20,1.1086,1.1132,1.1072,1.1128,1.1128,144
2024-08-21,1.1128,1.1174,1.1099,1.1155,1.1155,276
2024-08-22,1.1155,1.1165,1.1098,1.1116,1.1116,530
2024-08-23,1.1116,1.1201,1.1106,1.1193,1.1193,115
2024-08-25,1.119,1.1196,1.1186,1.1189,1.1189,54
2024-08-26,1.1189,1.1202,1.115,1.1165,1.1165,368
2024-08-27,1.1165,1.1191,1.115,1.1177,1.1177,149
2024-08-28,1.1177,1.118,1.1105,1.1125,1.1125,664
2024-08-29,1.1125,1.114,1.1056,1.108,1.108,639
2024-08-30,1.108,1.1095,1.1044,1.1047,1.1047,348
2024-09-01,1.1051,1.1051,1.1044,1.1045,1.1045,77
2024-09-02,1.1045,1.1078,1.1042,1.1067,1.1067,43
2024-09-03,1.1067,1.107,1.1026,1.1049,1.1049,389
2024-09-04,1.1049,1.1095,1.104,1.108,1.108,96
2024-09-05,1.108,1.112,1.1075,1.1111,1.1111,68
2024-09-06,1.1111,1.1156,1.1066,1.1086,1.1086,429
2024-09-08,1.1083,1.1091,1.1083,1.1087,1.1087,24
2024-09-09,1.1087,1.1091,1.1034,1.1036,1.1036,497
2024-09-10,1.1035,1.105,1.1015,1.102,1.102,203
2024-09-11,1.102,1.1055,1.1002,1.101,1.101,185
2024-09-12,1.101,1.1079,1.1006,1.1079,1.1079,62
2024-09-13,1.1079,1.1102,1.1073,1.1076,1.1076,74
2024-09-15,1.108,1.109,1.1075,1.1088,1.1088,65
2024-09-16,1.1088,1.1138,1.1087,1.1129,1.1129,25
2024-09-17,1.1129,1.1146,1.1111,1.1122,1.1122,182
2024-09-18,1.1122,1.1189,1.1097,1.1114,1.1114,248
2024-09-19,1.1114,1.1179,1.1069,1.1159,1.1159,429
2024-09-20,1.116,1.1182,1.1136,1.1163,1.1163,229
2024-09-22,1.1162,1.1166,1.1159,1.1159,1.1159,49
2024-09-23,1.1159,1.1167,1.1083,1.1111,1.1111,699
2024-09-24,1.1111,1.1191,1.1103,1.1191,1.1191,87
2024-09-25,1.1191,1.1214,1.1122,1.113,1.113,641
2024-09-26,1.113,1.1189,1.1126,1.1177,1.1177,56
2024-09-27,1.1177,1.1203,1.1125,1.1163,1.1163,486
2024-09-29,1.1162,1.1173,1.1159,1.1169,1.1169,43
2024-09-30,1.1169,1.1209,1.1114,1.1137,1.1137,514
2024-10-01,1.1137,1.1144,1.1046,1.1065,1.1065,835
2024-10-02,1.1065,1.1083,1.1033,1.1046,1.1046,308
2024-10-03,1.1046,1.1047,1.1008,1.1035,1.1035,360
2024-10-04,1.1035,1.104,1.0951,1.0975,1.0975,780
2024-10-06,1.097,1.0973,1.0963,1.0971,1.0971,83
2024-10-07,1.0971,1.0987,1.0954,1.0974,1.0974,168
2024-10-08,1.0975,1.0997,1.0961,1.0976,1.0976,143
2024-10-09,1.0976,1.0979,1.0936,1.0942,1.0942,378
2024-10-10,1.0942,1.0955,1.09,1.0934,1.0934,399
2024-10-11,1.0934,1.0954,1.0926,1.0936,1.0936,88
2024-10-13,1.0933,1.0935,1.0922,1.0923,1.0923,117
2024-10-14,1.0923,1.0937,1.0888,1.0909,1.0909,340
2024-10-15,1.0909,1.0917,1.0882,1.0883,1.0883,269
2024-10-16,1.0883,1.0902,1.0853,1.0859,1.0859,292
2024-10-17,1.0859,1.0874,1.0811,1.0829,1.0829,459
2024-10-18,1.0829,1.087,1.0827,1.0868,1.0868,36
2024-10-20,1.0862,1.0872,1.0862,1.0868,1.0868,21
2024-10-21,1.0868,1.0869,1.0811,1.0815,1.0815,545
2024-10-22,1.0815,1.0838,1.0793,1.0797,1.0797,228
2024-10-23,1.0795,1.0807,1.0761,1.0781,1.0781,333
2024-10-24,1.0781,1.083,1.0771,1.0824,1.0824,111
2024-10-25,1.0824,1.0839,1.0793,1.0796,1.0796,306
2024-10-27,1.0795,1.0802,1.0787,1.0796,1.0796,91
2024-10-28,1.0796,1.0828,1.0782,1.0818,1.0818,149
2024-10-29,1.0818,1.0826,1.0769,1.082,1.082,471
2024-10-30,1.082,1.0871,1.0808,1.0858,1.0858,129
2024-10-31,1.0858,1.0888,1.0844,1.0884,1.0884,149
2024-11-01,1.0884,1.0906,1.0832,1.0833,1.0833,499
2024-11-03,1.0876,1.0882,1.0872,1.0873,1.0873,55
2024-11-04,1.0873,1.0908,1.087,1.0874,1.0874,46
2024-11-05,1.0874,1.0937,1.0873,1.0934,1.0934,31
2024-11-06,1.0934,1.0934,1.0683,1.0732,1.0732,2319
2024-11-07,1.0732,1.0825,1.0713,1.0796,1.0796,193
2024-11-08,1.0796,1.0798,1.0687,1.0719,1.0719,1027
2024-11-10,1.0712,1.0717,1.0709,1.0713,1.0713,47
2024-11-11,1.0713,1.0728,1.0629,1.0663,1.0663,809
2024-11-12,1.0663,1.0663,1.0595,1.0617,1.0617,659
2024-11-13,1.0617,1.0654,1.0556,1.0566,1.0566,595
2024-11-14,1.0566,1.0583,1.0496,1.053,1.053,678
2024-11-15,1.053,1.0593,1.0518,1.054,1.054,132
2024-11-17,1.0532,1.0539,1.0531,1.0536,1.0536,29
2024-11-18,1.0536,1.0607,1.053,1.0595,1.0595,75
2024-11-19,1.0595,1.0608,1.0524,1.0607,1.0607,689
2024-11-20,1.0607,1.061,1.0507,1.0546,1.0546,967
2024-11-21,1.0546,1.0555,1.0462,1.0469,1.0469,812
2024-11-22,1.0469,1.0498,1.0333,1.042,1.042,1323
2024-11-24,1.048,1.0501,1.0464,1.0479,1.0479,174
2024-11-25,1.0479,1.053,1.0443,1.0444,1.0444,368
2024-11-26,1.0444,1.0545,1.0425,1.0492,1.0492,201
2024-11-27,1.0492,1.0588,1.0475,1.0562,1.0562,183
2024-11-28,1.0562,1.0563,1.0528,1.056,1.056,347
2024-11-29,1.056,1.0597,1.0542,1.0578,1.0578,196
2024-12-01,1.0575,1.0578,1.0534,1.0544,1.0544,415
2024-12-02,1.0544,1.0546,1.0461,1.0501,1.0501,810
2024-12-03,1.0501,1.0535,1.0481,1.051,1.051,208
2024-12-04,1.051,1.0544,1.0472,1.0512,1.0512,377
2024-12-05,1.0513,1.059,1.0508,1.0587,1.0587,60
2024-12-06,1.0587,1.063,1.0542,1.0568,1.0568,437
2024-12-08,1.056,1.0569,1.0558,1.0566,1.0566,36
2024-12-09,1.0566,1.0595,1.0532,1.0554,1.0554,337
2024-12-10,1.0554,1.0568,1.0499,1.0531,1.0531,548
2024-12-11,1.0531,1.0539,1.048,1.0506,1.0506,503
2024-12-12,1.0506,1.0531,1.0464,1.0474,1.0474,418
2024-12-13,1.0474,1.0891,1.0454,1.0503,1.0503,6831262
2024-12-14,1.0503,1.0504,1.0503,1.0504,1.0504,88252
2024-12-15,1.0496,1.0511,1.0486,1.051,1.051,16532
2024-12-16,1.051,1.075,1.025,1.0517,1.0517,4021850
2024-12-17,1.0517,1.0813,1.0125,1.0495,1.0495,3517500
2024-12-18,1.0495,1.0815,1.025,1.035,1.035,4407018
2024-12-19,1.035,1.0422,1.035,1.0365,1.0365,4441979
2024-12-20,1.0365,1.0448,1.0343,1.0429,1.0429,5055606
2024-12-21,1.0429,1.0429,1.0429,1.0429,1.0429,85067
2024-12-23,1.0436,1.0444,1.0385,1.0404,1.0404,4265242
2024-12-24,1.0404,1.041,1.0384,1.0395,1.0395,4222260
2024-12-25,1.0395,1.0406,1.0395,1.0399,1.0399,664036
2024-12-26,1.0399,1.043,1.0391,1.0422,1.0422,4671818
2024-12-27,1.0422,1.0444,1.0405,1.0426,1.0426,5799691
2024-12-28,1.0425,1.0425,1.0424,1.0424,1.0424,85380
2024-12-29,1.0428,1.0434,1.0428,1.043,1.043,11565
2024-12-30,1.043,1.0458,1.0372,1.0406,1.0406,4257403
2024-12-31,1.0406,1.0425,1.0325,1.0353,1.0353,4557488
2025-01-01,1.0353,1.0357,1.0347,1.0351,1.0351,106972
2025-01-02,1.0351,1.0381,1.0219,1.0268,1.0268,11258237
2025-01-03,1.0268,1.031,1.0265,1.0309,1.0309,7677607
2025-01-04,1.0309,1.0309,1.0308,1.0308,1.0308,79625
2025-01-05,1.0308,1.0308,1.0298,1.0305,1.0305,12066
2025-01-06,1.0305,1.0436,1.0296,1.0383,1.0383,5638193
2025-01-07,1.0383,1.0434,1.0339,1.0342,1.0342,4025844
2025-01-08,1.0342,1.0375,1.0273,1.0313,1.0313,4412286
2025-01-09,1.0313,1.0321,1.0282,1.0297,1.0297,2786419
2025-01-10,1.0297,1.0312,1.0216,1.0244,1.0244,6560765
2025-01-11,1.0244,1.0245,1.0244,1.0245,1.0245,118773
2025-01-12,1.0245,1.0247,1.0239,1.0243,1.0243,824281
2025-01-13,1.0243,1.0277,1.0178,1.0264,1.0264,18657810
2025-01-14,1.0264,1.0309,1.0213,1.0306,1.0306,19253934
2025-01-15,1.0306,1.0354,1.0261,1.0295,1.0295,20855880
2025-01-16,1.0295,1.0315,1.0261,1.0302,1.0302,27651691
2025-01-17,1.0302,1.033,1.0265,1.0271,1.0271,20197180
2025-01-18,1.0271,1.0271,1.027,1.027,1.027,1934
2025-01-19,1.027,1.0283,1.0267,1.0281,1.0281,588954
2025-01-20,1.0281,1.0434,1.0279,1.0421,1.0421,2548374
2025-01-21,1.0421,1.0435,1.0342,1.0406,1.0406,22205353
2025-01-22,1.0406,1.0457,1.04,1.0408,1.0408,23275614
2025-01-23,1.0408,1.0438,1.0373,1.0416,1.0416,23128037
2025-01-24,1.0416,1.0522,1.0412,1.0494,1.0494,22486062
2025-01-25,1.0497,1.0497,1.0497,1.0497,1.0497,484
2025-01-26,1.0496,1.0496,1.0465,1.0468,1.0468,999625
2025-01-27,1.0468,1.0533,1.0425,1.0437,1.0437,20219833
2025-01-28,1.0437,1.0458,1.0412,1.0427,1.0427,19140168
2025-01-29,1.0427,1.0444,1.0382,1.0425,1.0425,21033782
2025-01-30,1.0425,1.0468,1.0385,1.0397,1.0397,23557769
2025-01-31,1.0397,1.0434,1.035,1.0361,1.0361,27451631
2025-02-01,1.0361,1.0361,1.0359,1.036,1.036,7076
2025-02-02,1.0359,1.0361,1.0224,1.0247,1.0247,2121417
2025-02-03,1.0247,1.0351,1.0212,1.0328,1.0328,26006414
2025-02-04,1.0328,1.0388,1.0273,1.0371,1.0371,16084240
2025-02-05,1.0371,1.0442,1.037,1.0399,1.0399,17031455
2025-02-06,1.0399,1.0405,1.0353,1.0385,1.0385,17294637
2025-02-07,1.0385,1.0409,1.0306,1.0328,1.0328,17577450
2025-02-08,1.0327,1.0327,1.0327,1.0327,1.0327,683
2025-02-09,1.0327,1.0327,1.0285,1.031,1.031,1001955
2025-02-10,1.031,1.0336,1.0299,1.0301,1.0301,10486860
2025-02-11,1.0301,1.0381,1.0292,1.0363,1.0363,16644989
2025-02-12,1.0363,1.043,1.0318,1.0392,1.0392,19678108
2025-02-13,1.0392,1.0469,1.0374,1.0462,1.0462,24240753
2025-02-14,1.0462,1.0766,1.0233,1.0491,1.0491,16700980
2025-02-15,1.0491,1.0492,1.0491,1.0492,1.0492,1438
2025-02-16,1.0492,1.0494,1.0485,1.0489,1.0489,696526
2025-02-17,1.0489,1.0507,1.0467,1.0485,1.0485,11559566
2025-02-18,1.0485,1.0486,1.0422,1.0448,1.0448,11635555
2025-02-19,1.0448,1.0461,1.0401,1.0421,1.0421,11430059
2025-02-20,1.0421,1.0814,1.0419,1.0501,1.0501,12160513
2025-02-21,1.0501,1.0766,1.0423,1.0461,1.0461,10553533
2025-02-22,1.046,1.046,1.046,1.046,1.046,892
2025-02-23,1.046,1.0485,1.046,1.0474,1.0474,967982
2025-02-24,1.0474,1.0528,1.0453,1.0461,1.0461,12737821
2025-02-25,1.0461,1.075,1.0457,1.052,1.052,11153259
2025-02-26,1.052,1.0812,1.025,1.0488,1.0488,11521812
2025-02-27,1.0488,1.0488,1.0389,1.0394,1.0394,10464283
2025-02-28,1.0394,1.042,1.036,1.0376,1.0376,17829119
2025-03-01,1.0376,1.0376,1.0376,1.0376,1.0376,1362
2025-03-02,1.0375,1.0421,1.0375,1.0412,1.0412,663099
2025-03-03,1.0412,1.0503,1.025,1.0486,1.0486,20552499
2025-03-04,1.0486,1.0766,1.0188,1.0624,1.0624,23841124
2025-03-05,1.0624,1.0797,1.0601,1.0794,1.0794,23854881
2025-03-06,1.0794,1.0853,1.0766,1.0788,1.0788,24059110
2025-03-07,1.0788,1.0888,1.0781,1.0833,1.0833,21786458
2025-03-08,1.0836,1.0837,1.0836,1.0837,1.0837,934
2025-03-09,1.0837,1.0866,1.0832,1.086,1.086,730836
2025-03-10,1.086,1.0874,1.0805,1.084,1.084,20692120
2025-03-11,1.084,1.0948,1.0824,1.0915,1.0915,20556435
2025-03-12,1.0915,1.093,1.0876,1.0886,1.0886,18340124
2025-03-13,1.0886,1.0898,1.0819,1.0855,1.0855,19848627
2025-03-14,1.0855,1.0912,1.0822,1.0882,1.0882,18823926
2025-03-16,1.088,1.0885,1.0875,1.088,1.088,819310
2025-03-17,1.088,1.093,1.0869,1.0918,1.0918,17021952
2025-03-18,1.0918,1.0976,1.0893,1.0939,1.0939,14747406
2025-03-19,1.0939,1.0947,1.0861,1.0912,1.0912,12852076
2025-03-20,1.0912,1.0917,1.0813,1.0853,1.0853,14724329
2025-03-21,1.0853,1.0861,1.0798,1.0814,1.0814,15614817
2025-03-23,1.0813,1.0837,1.0813,1.0836,1.0836,534397
2025-03-24,1.0836,1.0858,1.0782,1.0803,1.0803,17651649
2025-03-25,1.0803,1.083,1.0777,1.0787,1.0787,15963676
2025-03-26,1.0787,1.0803,1.073,1.0741,1.0741,18691355
2025-03-27,1.0741,1.0821,1.073,1.0801,1.0801,17199323
2025-03-28,1.0801,1.0845,1.0765,1.0831,1.0831,12543858
2025-03-29,1.0831,1.0831,1.083,1.083,1.083,2344
2025-03-30,1.0831,1.0831,1.0805,1.0823,1.0823,1466520
2025-03-31,1.0823,1.0849,1.0784,1.0818,1.0818,16613311
2025-04-01,1.0818,1.083,1.0779,1.0794,1.0794,11712781
2025-04-02,1.0794,1.0921,1.0781,1.0905,1.0905,17619594
2025-04-03,1.0905,1.114,1.088,1.1045,1.1045,19273659
2025-04-04,1.1045,1.1108,1.0926,1.0964,1.0964,20130271
2025-04-05,1.0963,1.0963,1.0963,1.0963,1.0963,484
2025-04-06,1.0963,1.1001,1.0881,1.0984,1.0984,3132928
2025-04-07,1.0984,1.105,1.0902,1.0915,1.0915,19877617
